id,sis_course_id,course_code,name
42848,C.Campus.2019.Spring.CIT 490.1,CIT 490,Senior Project
42850,C.Campus.2019.Spring.ECEN 150.3,ECEN 150,Electric Circuit Analysis I
42852,C.Campus.2019.Spring.ED 246.1,ED 246,ELED Motivation & Classroom
42854,C.Campus.2019.Spring.CIT 490.2,CIT 490,Senior Project
42856,C.Campus.2019.Spring.ECEN 324.1,ECEN 324,Computer Architecture
42858,C.Campus.2019.Spring.COMM 100.1,COMM 100,Introduction to Communication
42860,C.Campus.2019.Spring.ED 246.2,ED 246,ELED Motivation & Classroom
42862,C.Campus.2019.Spring.ECEN 324.2,ECEN 324,Computer Architecture
42864,C.Campus.2019.Spring.COMM 100.2,COMM 100,Introduction to Communication
42866,C.Campus.2019.Spring.FDAMF 101.3,FDAMF 101,American Foundations
42868,C.Campus.2019.Spring.ED 246.3,ED 246,ELED Motivation & Classroom
42870,C.Campus.2019.Spring.COMM 300.1,COMM 300,Digital Imaging
42872,C.Campus.2019.Spring.ECEN 410.1,ECEN 410,Power Systems
42874,C.Campus.2019.Spring.FDAMF 101.4,FDAMF 101,American Foundations
42876,C.Campus.2019.Spring.COMM 300.2,COMM 300,Digital Imaging
42878,C.Campus.2019.Spring.ECEN 420.1,ECEN 420,RF Circuits
42880,C.Campus.2019.Spring.ED 349.4,ED 349,ELED PE  Art & Music Methods
42882,C.Campus.2019.Spring.FDAMF 101.5,FDAMF 101,American Foundations
42884,C.Campus.2019.Spring.COMM 362.1,COMM 362,Broadcast Performance
42886,C.Campus.2019.Spring.CONST 350.1,CONST 350,Soils
42888,C.Campus.2019.Spring.ECEN 440.1,ECEN 440,Data and Computer Communications
42890,C.Campus.2019.Spring.ED 349.5,ED 349,ELED PE  Art & Music Methods
42892,C.Campus.2019.Spring.FDAMF 101.6,FDAMF 101,American Foundations
42894,C.Campus.2019.Spring.CS 499B.1,CS 499B,Senior Project  Part B
42896,C.Campus.2019.Spring.ED 349.6,ED 349,ELED PE  Art & Music Methods
42898,C.Campus.2019.Spring.FDAMF 101.7,FDAMF 101,American Foundations
42900,C.Campus.2019.Spring.ECON 150.1,ECON 150,Econ Principles & Problems Micro
42902,C.Campus.2019.Spring.ED 349.7,ED 349,ELED PE  Art & Music Methods
42904,C.Campus.2019.Spring.FDAMF 101.8,FDAMF 101,American Foundations
42906,C.Campus.2019.Spring.ECON 150.2,ECON 150,Econ Principles & Problems Micro
42908,C.Campus.2019.Spring.ED 349.8,ED 349,ELED PE  Art & Music Methods
42910,C.Campus.2019.Spring.FDAMF 101.9,FDAMF 101,American Foundations
42912,C.Campus.2019.Spring.ENG 218.1,ENG 218,Creative Writing
42914,C.Campus.2019.Spring.ECON 150.3,ECON 150,Econ Principles & Problems Micro
42916,C.Campus.2019.Spring.FDAMF 101.10,FDAMF 101,American Foundations
42918,C.Campus.2019.Spring.ENG 218.2,ENG 218,Creative Writing
42920,C.Campus.2019.Spring.FDAMF 101.11,FDAMF 101,American Foundations
42922,C.Campus.2019.Spring.ECON 150.4,ECON 150,Econ Principles & Problems Micro
42924,C.Campus.2019.Spring.ENG 218.3,ENG 218,Creative Writing
42926,C.Campus.2019.Spring.FDAMF 101.28,FDAMF 101,American Foundations
42928,C.Campus.2019.Spring.ECON 150.5,ECON 150,Econ Principles & Problems Micro
42930,C.Campus.2019.Spring.ENG 314.1,ENG 314,Adv Research & Literary Analysis
42932,C.Campus.2019.Spring.FDHUM 214.1,FDHUM 214,Modern Arts and Propaganda
42934,C.Campus.2019.Spring.ECON 150.6,ECON 150,Econ Principles & Problems Micro
42936,C.Campus.2019.Spring.ENG 314.2,ENG 314,Adv Research & Literary Analysis
42938,C.Campus.2019.Spring.FDHUM 214.2,FDHUM 214,Modern Arts and Propaganda
42940,C.Campus.2019.Spring.FDMAT 108.16,FDMAT 108,Math for the Real World
42942,C.Campus.2019.Spring.ENG 314.3,ENG 314,Adv Research & Literary Analysis
42944,C.Campus.2019.Spring.FDHUM 214.3,FDHUM 214,Modern Arts and Propaganda
42946,C.Campus.2019.Spring.FDMAT 108.17,FDMAT 108,Math for the Real World
42948,C.Campus.2019.Spring.ENG 429.1,ENG 429,Teaching Writing in Sec. Schools
42950,C.Campus.2019.Spring.FDHUM 214.4,FDHUM 214,Modern Arts and Propaganda
42952,C.Campus.2019.Spring.FDMAT 108.18,FDMAT 108,Math for the Real World
42954,C.Campus.2019.Spring.ENG 429.2,ENG 429,Teaching Writing in Sec. Schools
42956,C.Campus.2019.Spring.FDINT 215.1,FDINT 215,China
42958,C.Campus.2019.Spring.FDMAT 108.19,FDMAT 108,Math for the Real World
42960,C.Campus.2019.Spring.ESS 115.1,ESS 115,Military Physical Fitness
42962,C.Campus.2019.Spring.FDINT 215.2,FDINT 215,China
42964,C.Campus.2019.Spring.FDMAT 108.20,FDMAT 108,Math for the Real World
42966,C.Campus.2019.Spring.FDMAT 108.1,FDMAT 108,Math for the Real World
42968,C.Campus.2019.Spring.ESS 115.2,ESS 115,Military Physical Fitness
42970,C.Campus.2019.Spring.FDMAT 108.21,FDMAT 108,Math for the Real World
42972,C.Campus.2019.Spring.FDMAT 108.2,FDMAT 108,Math for the Real World
42974,C.Campus.2019.Spring.ESS 130.1,ESS 130,Body Weight Management
42976,C.Campus.2019.Spring.FDMAT 108.22,FDMAT 108,Math for the Real World
42978,C.Campus.2019.Spring.FDMAT 108.3,FDMAT 108,Math for the Real World
42980,C.Campus.2019.Spring.ESS 130.2,ESS 130,Body Weight Management
42982,C.Campus.2019.Spring.FDMAT 108.23,FDMAT 108,Math for the Real World
42984,C.Campus.2019.Spring.FDMAT 108.4,FDMAT 108,Math for the Real World
42986,C.Campus.2019.Spring.ESS 349.1,ESS 349,Sports Medicine
42988,C.Campus.2019.Spring.FDMAT 108.24,FDMAT 108,Math for the Real World
42990,C.Campus.2019.Spring.FDMAT 108.5,FDMAT 108,Math for the Real World
42992,C.Campus.2019.Spring.FDMAT 108.25,FDMAT 108,Math for the Real World
42994,C.Campus.2019.Spring.FAML 160.1,FAML 160,Family Relations
42996,C.Campus.2019.Spring.FDMAT 108.6,FDMAT 108,Math for the Real World
42998,C.Campus.2019.Spring.FAML 160.2,FAML 160,Family Relations
43000,C.Campus.2019.Spring.FDMAT 108.26,FDMAT 108,Math for the Real World
43002,C.Campus.2019.Spring.FDMAT 108.7,FDMAT 108,Math for the Real World
43004,C.Campus.2019.Spring.FAML 300.1,FAML 300,Marriage
43006,C.Campus.2019.Spring.FDMAT 108.27,FDMAT 108,Math for the Real World
43008,C.Campus.2019.Spring.FDMAT 108.8,FDMAT 108,Math for the Real World
43010,C.Campus.2019.Spring.FAML 300.2,FAML 300,Marriage
43012,C.Campus.2019.Spring.FDMAT 108.28,FDMAT 108,Math for the Real World
43014,C.Campus.2019.Spring.FDMAT 108.9,FDMAT 108,Math for the Real World
43016,C.Campus.2019.Spring.FDMAT 108.29,FDMAT 108,Math for the Real World
43018,C.Campus.2019.Spring.FDAMF 101.1,FDAMF 101,American Foundations
43020,C.Campus.2019.Spring.FDMAT 108.47,FDMAT 108,Math for the Real World
43022,C.Campus.2019.Spring.FDMAT 108.10,FDMAT 108,Math for the Real World
43024,C.Campus.2019.Spring.FDMAT 108.30,FDMAT 108,Math for the Real World
43026,C.Campus.2019.Spring.FDAMF 101.2,FDAMF 101,American Foundations
43028,C.Campus.2019.Spring.FDMAT 108.48,FDMAT 108,Math for the Real World
43030,C.Campus.2019.Spring.FDMAT 108.11,FDMAT 108,Math for the Real World
43032,C.Campus.2019.Spring.FDMAT 108.31,FDMAT 108,Math for the Real World
43034,C.Campus.2019.Spring.FDMAT 108.49,FDMAT 108,Math for the Real World
43036,C.Campus.2019.Spring.FDMAT 108.32,FDMAT 108,Math for the Real World
43038,C.Campus.2019.Spring.FDMAT 108.12,FDMAT 108,Math for the Real World
43040,C.Campus.2019.Spring.FDMAT 108.50,FDMAT 108,Math for the Real World
43042,C.Campus.2019.Spring.FDMAT 108.33,FDMAT 108,Math for the Real World
43044,C.Campus.2019.Spring.FDMAT 108.13,FDMAT 108,Math for the Real World
43046,C.Campus.2019.Spring.FDMAT 108.51,FDMAT 108,Math for the Real World
43048,C.Campus.2019.Spring.FDMAT 108.34,FDMAT 108,Math for the Real World
43050,C.Campus.2019.Spring.FDMAT 108.14,FDMAT 108,Math for the Real World
43052,C.Campus.2019.Spring.FDMAT 108.52,FDMAT 108,Math for the Real World
43054,C.Campus.2019.Spring.FDMAT 108.35,FDMAT 108,Math for the Real World
43056,C.Campus.2019.Spring.FDMAT 108.15,FDMAT 108,Math for the Real World
43058,C.Campus.2019.Spring.FDMAT 108.53,FDMAT 108,Math for the Real World
43060,C.Campus.2019.Spring.FDMAT 108.36,FDMAT 108,Math for the Real World
43062,C.Campus.2019.Spring.FDMAT 108.54,FDMAT 108,Math for the Real World
43064,C.Campus.2019.Spring.FDMAT 108.37,FDMAT 108,Math for the Real World
43066,C.Campus.2019.Spring.FDMAT 108.55,FDMAT 108,Math for the Real World
43068,C.Campus.2019.Spring.FDMAT 108.38,FDMAT 108,Math for the Real World
43070,C.Campus.2019.Spring.FDMAT 108.56,FDMAT 108,Math for the Real World
43072,C.Campus.2019.Spring.FDMAT 108.39,FDMAT 108,Math for the Real World
43074,C.Campus.2019.Spring.FDMAT 108.57,FDMAT 108,Math for the Real World
43076,C.Campus.2019.Spring.FDMAT 108.40,FDMAT 108,Math for the Real World
43078,C.Campus.2019.Spring.FDMAT 108.58,FDMAT 108,Math for the Real World
43080,C.Campus.2019.Spring.FDMAT 108.41,FDMAT 108,Math for the Real World
43082,C.Campus.2019.Spring.FDMAT 108.59,FDMAT 108,Math for the Real World
43084,C.Campus.2019.Spring.FDMAT 108.42,FDMAT 108,Math for the Real World
43086,C.Campus.2019.Spring.FDMAT 108.43,FDMAT 108,Math for the Real World
43088,C.Campus.2019.Spring.FDMAT 108.60,FDMAT 108,Math for the Real World
43090,C.Campus.2019.Spring.FDMAT 108.44,FDMAT 108,Math for the Real World
43092,C.Campus.2019.Spring.FDREL 352.1,FDREL 352,Christian History
43094,C.Campus.2019.Spring.MUSIC 261K.1,MUSIC 261K,Music Lessons - Oboe IV
43096,C.Campus.2019.Spring.HORT 335.4,HORT 335,Flower Arranging
43098,C.Campus.2019.Spring.FDMAT 108.45,FDMAT 108,Math for the Real World
43100,C.Campus.2019.Spring.FDREL 352.2,FDREL 352,Christian History
43102,C.Campus.2019.Spring.MUSIC 261S.1,MUSIC 261S,Music Lessons - Tuba IV
43104,C.Campus.2019.Spring.HS 498R.1,HS 498R,Internship
43106,C.Campus.2019.Spring.FDMAT 108.46,FDMAT 108,Math for the Real World
43108,C.Campus.2019.Spring.FDREL 431.1,FDREL 431,Doctrines of the Gospel
43110,C.Campus.2019.Spring.MUSIC 261Z.1,MUSIC 261Z,Music Lessons - Jazz Piano IV
43112,C.Campus.2019.Spring.HS 498R.2,HS 498R,Internship
43114,C.Campus.2019.Spring.FDSCI 206.1,FDSCI 206,Light and Sound
43116,C.Campus.2019.Spring.MUSIC 303.1,MUSIC 303,Music Lit III - 20th Cent/World
43118,C.Campus.2019.Spring.HS 498R.3,HS 498R,Internship
43120,C.Campus.2019.Spring.FDSCI 206.2,FDSCI 206,Light and Sound
43122,C.Campus.2019.Spring.MUSIC 309.1,MUSIC 309,Instrumental Conducting
43124,C.Campus.2019.Spring.INTST 342.1,INTST 342,Russian Culture
43126,C.Campus.2019.Spring.FDSCI 206.3,FDSCI 206,Light and Sound
43128,C.Campus.2019.Spring.MUSIC 314.1,MUSIC 314,Concert Choir
43130,C.Campus.2019.Spring.MATH 214.1,MATH 214,Multivariable/Vector Calculus
43132,C.Campus.2019.Spring.FDSCI 206.4,FDSCI 206,Light and Sound
43134,C.Campus.2019.Spring.MUSIC 361B.1,MUSIC 361B,Music Lessons - Organ VI
43136,C.Campus.2019.Spring.MATH 283.1,MATH 283,Modeling with Probability
43138,C.Campus.2019.Spring.MUSIC 361T.1,MUSIC 361T,Music Lessons - Percussion VI
43140,C.Campus.2019.Spring.FS 340.1,FS 340,Applied Sensory Science
43142,C.Campus.2019.Spring.ME 322.1,ME 322,Thermodynamics I
43144,C.Campus.2019.Spring.MUSIC 365S.1,MUSIC 365S,Junior Recital Tuba
43146,C.Campus.2019.Spring.FS 490.1,FS 490,Product Development
43148,C.Campus.2019.Spring.ME 322.2,ME 322,Thermodynamics I
43150,C.Campus.2019.Spring.MUSIC 441A.1,MUSIC 441A,String Studio Experience I
43152,C.Campus.2019.Spring.SW 362.1,SW 362,SW Practice I - Individuals
43154,C.Campus.2019.Spring.GEOG 101L.1,GEOG 101L,Physical Geography Lab
43156,C.Campus.2019.Spring.ME 422.1,ME 422,Thermodynamics II
43158,C.Campus.2019.Spring.GS 103E.1,GS 103E,Time Management
43160,C.Campus.2019.Spring.MUSIC 460H.1,MUSIC 460H,Music Lessons - String Bass VII
43162,C.Campus.2019.Spring.ME 423.1,ME 423,Heat Transfer
43164,C.Campus.2019.Spring.HIST 206.1,HIST 206,Intro to Secondary Methods
43166,C.Campus.2019.Spring.MUSIC 460J.1,MUSIC 460J,Music Lessons - Flute VII
43168,C.Campus.2019.Spring.ME 423.2,ME 423,Heat Transfer
43170,C.Campus.2019.Spring.HIST 300.1,HIST 300,Writing and Research in Hist
43172,C.Campus.2019.Spring.MKT 330.1,MKT 330,Ad Creative Development Writing
43174,C.Campus.2019.Spring.HIST 300.2,HIST 300,Writing and Research in Hist
43176,C.Campus.2019.Spring.MKT 385.1,MKT 385,Media Strategy and Planning
43178,C.Campus.2019.Spring.HORT 335.1,HORT 335,Flower Arranging
43180,C.Campus.2019.Spring.MKT 385.2,MKT 385,Media Strategy and Planning
43182,C.Campus.2019.Spring.HORT 335.2,HORT 335,Flower Arranging
43184,C.Campus.2019.Spring.MUSIC 460L.1,MUSIC 460L,Music Lessons - Bassoon VII
43186,C.Campus.2019.Spring.MS 115R.1,MS 115R,Basic Course Physical Fitness
43188,C.Campus.2019.Spring.HORT 335.3,HORT 335,Flower Arranging
43190,C.Campus.2019.Spring.MUSIC 460V.1,MUSIC 460V,Composition 3
43192,C.Campus.2019.Spring.MUSIC 105.1,MUSIC 105,Class Piano Instruction Level I
43194,C.Campus.2019.Spring.MUSIC 462C.1,MUSIC 462C,Senior Recital Harp
43196,C.Campus.2019.Spring.MUSIC 105.2,MUSIC 105,Class Piano Instruction Level I
43198,C.Campus.2019.Spring.MUSIC 462E.1,MUSIC 462E,Senior Recital Violin
43200,C.Campus.2019.Spring.MUSIC 105.3,MUSIC 105,Class Piano Instruction Level I
43202,C.Campus.2019.Spring.NURS 322C.1,NURS 322C,Adult Health I Clinical
43204,C.Campus.2019.Spring.MUSIC 105.4,MUSIC 105,Class Piano Instruction Level I
43206,C.Campus.2019.Spring.PH 223.1,PH 223,Engineering Physics
43208,C.Campus.2019.Spring.MUSIC 105.5,MUSIC 105,Class Piano Instruction Level I
43210,C.Campus.2019.Spring.POLSC 335.1,POLSC 335,Intro to Public Policy
43212,C.Campus.2019.Spring.MUSIC 105.6,MUSIC 105,Class Piano Instruction Level I
43214,C.Campus.2019.Spring.MUSIC 105.7,MUSIC 105,Class Piano Instruction Level I
43216,C.Campus.2019.Spring.PSYCH 350.1,PSYCH 350,Social Psychology
43218,C.Campus.2019.Spring.MUSIC 107.1,MUSIC 107,Class Piano Instruction Level II
43220,C.Campus.2019.Spring.PSYCH 350.2,PSYCH 350,Social Psychology
43222,C.Campus.2019.Spring.RM 223E.1,RM 223E,Mountain Biking
43224,C.Campus.2019.Spring.MUSIC 107.2,MUSIC 107,Class Piano Instruction Level II
43226,C.Campus.2019.Spring.MUSIC 158K.1,MUSIC 158K,Music Lessons - Oboe
43228,C.Campus.2019.Spring.RM 223E.2,RM 223E,Mountain Biking
43230,C.Campus.2019.Spring.MUSIC 158S.1,MUSIC 158S,Music Lessons - Tuba
43232,C.Campus.2019.Spring.RM 307.1,RM 307,Accessible Recreation
43234,C.Campus.2019.Spring.MUSIC 161G.1,MUSIC 161G,Music Lessons - Cello II
43236,C.Campus.2019.Spring.RM 307.2,RM 307,Accessible Recreation
43238,C.Campus.2019.Spring.MUSIC 212.1,MUSIC 212,Musicianship 3
43240,C.Campus.2019.Spring.RM 498B.1,RM 498B,Therap Rec Senior Internship
43242,C.Campus.2019.Spring.MUSIC 260C.1,MUSIC 260C,Music Lessons - Harp III
43244,C.Campus.2019.Spring.SOC 323.1,SOC 323,Race and Ethnic Relations
43246,C.Campus.2019.Spring.MUSIC 260H.1,MUSIC 260H,Music Lessons - String Bass III
43250,C.Campus.2019.Spring.SPAN 302.2,SPAN 302,Read in Hispanic Lit Adv Speaker
43254,C.Campus.2019.Spring.CHILD 210.1,CHILD 210,Child Development
43256,C.Campus.2019.Spring.SPED 381.1,SPED 381,Evidence-Based Practices
43258,C.Campus.2019.Spring.CHILD 210.2,CHILD 210,Child Development
43260,C.Campus.2019.Spring.CHILD 210.3,CHILD 210,Child Development
43262,C.Campus.2019.Spring.CHILD 210.4,CHILD 210,Child Development
43264,C.Campus.2019.Spring.CHILD 340.1,CHILD 340,Language  Literacy and Learning
43266,C.Campus.2019.Spring.CHILD 340.2,CHILD 340,Language  Literacy and Learning
43268,C.Campus.2019.Spring.CIT 360.1,CIT 360,Object-Oriented Software Develop
43270,C.Campus.2019.Spring.CIT 425.1,CIT 425,Data Warehousing
43272,C.Campus.2019.Spring.COMM 150.1,COMM 150,Interpersonal Theory & Practice
43274,C.Campus.2019.Spring.ECON 151.4,ECON 151,Econ Principles & Problems-Macro
43276,C.Campus.2019.Spring.COMM 150.2,COMM 150,Interpersonal Theory & Practice
43278,C.Campus.2019.Spring.COMM 150.3,COMM 150,Interpersonal Theory & Practice
43280,C.Campus.2019.Spring.ECON 151.5,ECON 151,Econ Principles & Problems-Macro
43282,C.Campus.2019.Spring.ECON 151.6,ECON 151,Econ Principles & Problems-Macro
43284,C.Campus.2019.Spring.COMM 150.4,COMM 150,Interpersonal Theory & Practice
43286,C.Campus.2019.Spring.CONST 210.1,CONST 210,Finishing Systems
43288,C.Campus.2019.Spring.COMM 150.5,COMM 150,Interpersonal Theory & Practice
43290,C.Campus.2019.Spring.ECON 151.7,ECON 151,Econ Principles & Problems-Macro
43292,C.Campus.2019.Spring.CONST 210.2,CONST 210,Finishing Systems
43294,C.Campus.2019.Spring.COMM 150.6,COMM 150,Interpersonal Theory & Practice
43296,C.Campus.2019.Spring.ECON 151.8,ECON 151,Econ Principles & Problems-Macro
43298,C.Campus.2019.Spring.CONST 370.1,CONST 370,Concrete & Masonry Construction
43300,C.Campus.2019.Spring.COMM 150.7,COMM 150,Interpersonal Theory & Practice
43302,C.Campus.2019.Spring.ECON 151.9,ECON 151,Econ Principles & Problems-Macro
43304,C.Campus.2019.Spring.CONST 370.2,CONST 370,Concrete & Masonry Construction
43306,C.Campus.2019.Spring.ECON 151.10,ECON 151,Econ Principles & Problems-Macro
43308,C.Campus.2019.Spring.COMM 150.8,COMM 150,Interpersonal Theory & Practice
43310,C.Campus.2019.Spring.CS 124.1,CS 124,Intro to Software Development
43312,C.Campus.2019.Spring.ECON 255.1,ECON 255,Financial Analytics
43314,C.Campus.2019.Spring.COMM 150.9,COMM 150,Interpersonal Theory & Practice
43316,C.Campus.2019.Spring.CS 124.2,CS 124,Intro to Software Development
43318,C.Campus.2019.Spring.ED 344.1,ED 344,Idaho Comprehensive Literacy #1
43320,C.Campus.2019.Spring.COMM 150.10,COMM 150,Interpersonal Theory & Practice
43322,C.Campus.2019.Spring.CS 124.3,CS 124,Intro to Software Development
43324,C.Campus.2019.Spring.ED 344.2,ED 344,Idaho Comprehensive Literacy #1
43326,C.Campus.2019.Spring.CS 124.4,CS 124,Intro to Software Development
43328,C.Campus.2019.Spring.COMM 250.1,COMM 250,Organizational Principles
43330,C.Campus.2019.Spring.ED 344.3,ED 344,Idaho Comprehensive Literacy #1
43332,C.Campus.2019.Spring.CS 124.5,CS 124,Intro to Software Development
43334,C.Campus.2019.Spring.COMM 250.2,COMM 250,Organizational Principles
43336,C.Campus.2019.Spring.ED 361.1,ED 361,Principles of Teaching & Assess
43338,C.Campus.2019.Spring.CS 124.6,CS 124,Intro to Software Development
43340,C.Campus.2019.Spring.COMM 273.1,COMM 273,Professional Presentations
43342,C.Campus.2019.Spring.ED 361.2,ED 361,Principles of Teaching & Assess
43344,C.Campus.2019.Spring.CS 124.7,CS 124,Intro to Software Development
43346,C.Campus.2019.Spring.COMM 273.2,COMM 273,Professional Presentations
43348,C.Campus.2019.Spring.ED 361.3,ED 361,Principles of Teaching & Assess
43350,C.Campus.2019.Spring.CS 124.8,CS 124,Intro to Software Development
43352,C.Campus.2019.Spring.COMM 273.3,COMM 273,Professional Presentations
43354,C.Campus.2019.Spring.ED 361.4,ED 361,Principles of Teaching & Assess
43356,C.Campus.2019.Spring.CS 124.9,CS 124,Intro to Software Development
43358,C.Campus.2019.Spring.COMM 273.4,COMM 273,Professional Presentations
43360,C.Campus.2019.Spring.ED 361.5,ED 361,Principles of Teaching & Assess
43362,C.Campus.2019.Spring.CS 124.10,CS 124,Intro to Software Development
43364,C.Campus.2019.Spring.COMM 273.5,COMM 273,Professional Presentations
43366,C.Campus.2019.Spring.ED 361.6,ED 361,Principles of Teaching & Assess
43368,C.Campus.2019.Spring.COMM 273.6,COMM 273,Professional Presentations
43370,C.Campus.2019.Spring.EIL 170.1,EIL 170,English International Language 1
43372,C.Campus.2019.Spring.COMM 297R.1,COMM 297R,Communication Practicum I
43374,C.Campus.2019.Spring.COMM 297R.2,COMM 297R,Communication Practicum I
43376,C.Campus.2019.Spring.ENG 108.1,ENG 108,ELD - Oral
43378,C.Campus.2019.Spring.COMM 297R.3,COMM 297R,Communication Practicum I
43380,C.Campus.2019.Spring.CS 124.11,CS 124,Intro to Software Development
43382,C.Campus.2019.Spring.ENG 252.1,ENG 252,Fund of Research & Presentation
43384,C.Campus.2019.Spring.COMM 340.1,COMM 340,Advanced Media Writing
43386,C.Campus.2019.Spring.ENG 252.2,ENG 252,Fund of Research & Presentation
43388,C.Campus.2019.Spring.CS 124.12,CS 124,Intro to Software Development
43390,C.Campus.2019.Spring.COMM 435.1,COMM 435,Public Relations Campaigns
43392,C.Campus.2019.Spring.CS 124.13,CS 124,Intro to Software Development
43394,C.Campus.2019.Spring.ENG 335.1,ENG 335,American Lit - Realism & Modern
43396,C.Campus.2019.Spring.CS 124.14,CS 124,Intro to Software Development
43398,C.Campus.2019.Spring.ESS 381.1,ESS 381,Strength Training Theory & App
43400,C.Campus.2019.Spring.CS 124.15,CS 124,Intro to Software Development
43402,C.Campus.2019.Spring.ESS 381.2,ESS 381,Strength Training Theory & App
43404,C.Campus.2019.Spring.CS 124.16,CS 124,Intro to Software Development
43406,C.Campus.2019.Spring.ESS 465.1,ESS 465,Advanced Exercise Physiology
43408,C.Campus.2019.Spring.FAML 498R.1,FAML 498R,Internship
43410,C.Campus.2019.Spring.CS 124.17,CS 124,Intro to Software Development
43412,C.Campus.2019.Spring.CS 124.18,CS 124,Intro to Software Development
43414,C.Campus.2019.Spring.FDLIT 216.1,FDLIT 216,Great Books of the World
43416,C.Campus.2019.Spring.DANCE 184W.1,DANCE 184W,Intl Standard Beginning
43418,C.Campus.2019.Spring.FDLIT 216.2,FDLIT 216,Great Books of the World
43420,C.Campus.2019.Spring.DANCE 310R.1,DANCE 310R,Conditioning for Dancers
43422,C.Campus.2019.Spring.FDLIT 216.3,FDLIT 216,Great Books of the World
43424,C.Campus.2019.Spring.DANCE 390R.1,DANCE 390R,Ballet Technique II
43426,C.Campus.2019.Spring.FDLIT 216.4,FDLIT 216,Great Books of the World
43428,C.Campus.2019.Spring.FDMAT 112.2,FDMAT 112,Calculus I
43430,C.Campus.2019.Spring.DCM 225.1,DCM 225,Methods and Mindsets
43432,C.Campus.2019.Spring.FDMAT 112.1,FDMAT 112,Calculus I
43434,C.Campus.2019.Spring.ECEN 490R.1,ECEN 490R,Special Topics
43436,C.Campus.2019.Spring.FDMAT 112.3,FDMAT 112,Calculus I
43438,C.Campus.2019.Spring.ECEN 490R.2,ECEN 490R,Special Topics
